"","team_key","date","stat_id","IP","year","stat_name","IP_round","ERA","run_per_inning","run_per_out","true_ERA"
"5554","268.l.14615.t.6",15510,50,2,2012,"IP",2,9,1,0.3333333,1.62
"5555","268.l.14615.t.7",15510,50,10.333,2012,"IP",11,4.35,0.4833333,0.1611111,1.62
"5556","268.l.14615.t.8",15510,50,1.333,2012,"IP",2,13.5,1.5,0.5,1.62
"5557","268.l.14615.t.9",15510,50,NA,2012,"IP",11,0.82,0.09111111,0.03037037,1.62
"5558","268.l.14615.t.10",15510,50,17.333,2012,"IP",18,3.12,0.3466667,0.1155556,1.62
"5559","268.l.14615.t.11",15510,50,NA,2012,"IP",23,4.43,0.4922222,0.1640741,1.62
"5560","268.l.14615.t.1",15511,50,1,2012,"IP",1,0,0,0,1.62
"5561","268.l.14615.t.2",15511,50,2.333,2012,"IP",3,0,0,0,1.62
"5562","268.l.14615.t.3",15511,50,16,2012,"IP",16,10.12,1.124444,0.3748148,1.62
"5563","268.l.14615.t.4",15511,50,2.667,2012,"IP",3,3.38,0.3755556,0.1251852,1.62
"5564","268.l.14615.t.5",15511,50,2,2012,"IP",2,0,0,0,1.62
"5565","268.l.14615.t.6",15511,50,8.333,2012,"IP",9,2.16,0.24,0.08,1.62
"5566","268.l.14615.t.7",15511,50,13.333,2012,"IP",14,3.38,0.3755556,0.1251852,1.62
"5567","268.l.14615.t.8",15511,50,15,2012,"IP",15,4.8,0.5333333,0.1777778,1.62
"5568","268.l.14615.t.9",15511,50,2,2012,"IP",2,4.5,0.5,0.1666667,1.62
"5569","268.l.14615.t.10",15511,50,10,2012,"IP",10,2.7,0.3,0.1,1.62
"5570","268.l.14615.t.11",15511,50,6.667,2012,"IP",7,5.4,0.6,0.2,1.62
"5571","268.l.14615.t.1",15512,50,8,2012,"IP",8,1.12,0.1244444,0.04148148,1.62
"5572","268.l.14615.t.2",15512,50,NA,2012,"IP",NA,NA,NA,NA,1.62
"5573","268.l.14615.t.3",15512,50,NA,2012,"IP",NA,NA,NA,NA,1.62
"5574","268.l.14615.t.4",15512,50,1,2012,"IP",1,0,0,0,1.62
"5575","268.l.14615.t.5",15512,50,NA,2012,"IP",NA,NA,NA,NA,1.62
"5576","268.l.14615.t.6",15512,50,1,2012,"IP",1,0,0,0,1.62
"5577","268.l.14615.t.7",15512,50,1,2012,"IP",1,0,0,0,1.62
"5578","268.l.14615.t.8",15512,50,5,2012,"IP",5,3.6,0.4,0.1333333,1.62
"5579","268.l.14615.t.9",15512,50,9,2012,"IP",9,1,0.1111111,0.03703704,1.62
"5580","268.l.14615.t.10",15512,50,9.667,2012,"IP",10,4.66,0.5177778,0.1725926,1.62
"5581","268.l.14615.t.11",15512,50,NA,2012,"IP",NA,NA,NA,NA,1.62
"5582","268.l.14615.t.1",15513,50,2,2012,"IP",2,0,0,0,1.62
"5583","268.l.14615.t.2",15513,50,19,2012,"IP",19,3.79,0.4211111,0.1403704,1.62
"5584","268.l.14615.t.3",15513,50,18,2012,"IP",18,2,0.2222222,0.07407407,1.62
"5585","268.l.14615.t.4",15513,50,3.333,2012,"IP",4,0,0,0,1.62
"5586","268.l.14615.t.5",15513,50,18.667,2012,"IP",19,3.86,0.4288889,0.142963,1.62
"5587","268.l.14615.t.6",15513,50,14,2012,"IP",14,4.5,0.5,0.1666667,1.62
"5588","268.l.14615.t.7",15513,50,1,2012,"IP",1,0,0,0,1.62
"5589","268.l.14615.t.8",15513,50,NA,2012,"IP",12,0,0,0,1.62
"5590","268.l.14615.t.9",15513,50,4.667,2012,"IP",5,0,0,0,1.62
"5591","268.l.14615.t.10",15513,50,7,2012,"IP",7,6.43,0.7144444,0.2381481,1.62
"5592","268.l.14615.t.11",15513,50,1.333,2012,"IP",2,0,0,0,1.62
"5593","268.l.14615.t.1",15514,50,NA,2012,"IP",NA,NA,NA,NA,1.62
"5594","268.l.14615.t.2",15514,50,14.333,2012,"IP",15,1.88,0.2088889,0.06962963,1.62
"5595","268.l.14615.t.3",15514,50,0,2012,"IP",0,NA,NA,NA,1.62
"5596","268.l.14615.t.4",15514,50,14.667,2012,"IP",15,3.68,0.4088889,0.1362963,1.62
"5597","268.l.14615.t.5",15514,50,14.333,2012,"IP",15,4.4,0.4888889,0.162963,1.62
"5598","268.l.14615.t.6",15514,50,17,2012,"IP",17,4.24,0.4711111,0.157037,1.62
"5599","268.l.14615.t.7",15514,50,3,2012,"IP",3,3,0.3333333,0.1111111,1.62
"5600","268.l.14615.t.8",15514,50,NA,2012,"IP",NA,NA,NA,NA,1.62
"5601","268.l.14615.t.9",15514,50,4,2012,"IP",4,2.25,0.25,0.08333333,1.62
"5602","268.l.14615.t.10",15514,50,9,2012,"IP",9,2,0.2222222,0.07407407,1.62
"5603","268.l.14615.t.11",15514,50,1.333,2012,"IP",2,20.25,2.25,0.75,1.62
"5604","268.l.14615.t.1",15515,50,20.667,2012,"IP",21,6.97,0.7744444,0.2581481,1.62
"5605","268.l.14615.t.2",15515,50,10.667,2012,"IP",11,0.84,0.09333333,0.03111111,1.62
"5606","268.l.14615.t.3",15515,50,0.667,2012,"IP",1,40.5,4.5,1.5,1.62
"5607","268.l.14615.t.4",15515,50,24.333,2012,"IP",25,3.33,0.37,0.1233333,1.62
"5608","268.l.14615.t.5",15515,50,15.333,2012,"IP",16,2.35,0.2611111,0.08703704,1.62
"5609","268.l.14615.t.6",15515,50,7.667,2012,"IP",8,1.17,0.13,0.04333333,1.62
"5610","268.l.14615.t.7",15515,50,3.333,2012,"IP",4,0,0,0,1.62
"5611","268.l.14615.t.8",15515,50,13,2012,"IP",13,4.85,0.5388889,0.1796296,1.62
"5612","268.l.14615.t.9",15515,50,18.333,2012,"IP",19,0.98,0.1088889,0.0362963,1.62
"5613","268.l.14615.t.10",15515,50,9,2012,"IP",9,2,0.2222222,0.07407407,1.62
"5614","268.l.14615.t.11",15515,50,2.667,2012,"IP",3,13.5,1.5,0.5,1.62
"5615","268.l.14615.t.1",15516,50,6,2012,"IP",6,3,0.3333333,0.1111111,1.62
"5616","268.l.14615.t.2",15516,50,2,2012,"IP",2,0,0,0,1.62
"5617","268.l.14615.t.3",15516,50,20.333,2012,"IP",21,4.87,0.5411111,0.1803704,1.62
"5618","268.l.14615.t.4",15516,50,3,2012,"IP",3,0,0,0,1.62
"5619","268.l.14615.t.5",15516,50,1,2012,"IP",1,0,0,0,1.62
"5620","268.l.14615.t.6",15516,50,7,2012,"IP",7,5.14,0.5711111,0.1903704,1.62
"5621","268.l.14615.t.7",15516,50,16,2012,"IP",16,1.69,0.1877778,0.06259259,1.62
"5622","268.l.14615.t.8",15516,50,14,2012,"IP",14,8.36,0.9288889,0.3096296,1.62
"5623","268.l.14615.t.9",15516,50,1,2012,"IP",1,0,0,0,1.62
"5624","268.l.14615.t.10",15516,50,3.667,2012,"IP",4,2.45,0.2722222,0.09074074,1.62
"5625","268.l.14615.t.11",15516,50,7,2012,"IP",7,3.86,0.4288889,0.142963,1.62
"5626","268.l.14615.t.1",15517,50,9,2012,"IP",9,3,0.3333333,0.1111111,1.62
"5627","268.l.14615.t.2",15517,50,9,2012,"IP",9,2,0.2222222,0.07407407,1.62
"5628","268.l.14615.t.3",15517,50,1,2012,"IP",1,0,0,0,1.62
"5629","268.l.14615.t.4",15517,50,1,2012,"IP",1,18,2,0.6666667,1.62
"5630","268.l.14615.t.5",15517,50,1.333,2012,"IP",2,0,0,0,1.62
"5631","268.l.14615.t.6",15517,50,9.333,2012,"IP",10,0,0,0,1.62
"5632","268.l.14615.t.7",15517,50,9,2012,"IP",9,0,0,0,1.62
"5633","268.l.14615.t.8",15517,50,8,2012,"IP",8,0,0,0,1.62
"5634","268.l.14615.t.9",15517,50,1,2012,"IP",1,0,0,0,1.62
"5635","268.l.14615.t.10",15517,50,8,2012,"IP",8,4.5,0.5,0.1666667,1.62
"5636","268.l.14615.t.11",15517,50,8,2012,"IP",8,1.12,0.1244444,0.04148148,1.62
"5637","268.l.14615.t.1",15518,50,1,2012,"IP",1,0,0,0,1.62
"5638","268.l.14615.t.2",15518,50,9,2012,"IP",9,0,0,0,1.62
"5639","268.l.14615.t.3",15518,50,17.333,2012,"IP",18,8.83,0.9811111,0.327037,1.62
"5640","268.l.14615.t.4",15518,50,6.667,2012,"IP",7,1.35,0.15,0.05,1.62
"5641","268.l.14615.t.5",15518,50,8,2012,"IP",8,3.38,0.3755556,0.1251852,1.62
"5642","268.l.14615.t.6",15518,50,7,2012,"IP",7,2.57,0.2855556,0.09518519,1.62
"5643","268.l.14615.t.7",15518,50,2.667,2012,"IP",3,3.38,0.3755556,0.1251852,1.62
"5644","268.l.14615.t.8",15518,50,15.333,2012,"IP",16,3.52,0.3911111,0.1303704,1.62
"5645","268.l.14615.t.9",15518,50,10.333,2012,"IP",11,3.48,0.3866667,0.1288889,1.62
"5646","268.l.14615.t.10",15518,50,9,2012,"IP",9,1,0.1111111,0.03703704,1.62
"5647","268.l.14615.t.11",15518,50,14.333,2012,"IP",15,6.28,0.6977778,0.2325926,1.62
"5648","268.l.14615.t.1",15519,50,2,2012,"IP",2,0,0,0,1.62
"5649","268.l.14615.t.2",15519,50,23,2012,"IP",23,4.7,0.5222222,0.1740741,1.62
"5650","268.l.14615.t.3",15519,50,NA,2012,"IP",NA,NA,NA,NA,1.62
"5651","268.l.14615.t.4",15519,50,4.667,2012,"IP",5,3.86,0.4288889,0.142963,1.62
"5652","268.l.14615.t.5",15519,50,27.667,2012,"IP",28,0.98,0.1088889,0.0362963,1.62
"5653","268.l.14615.t.6",15519,50,15.667,2012,"IP",16,3.45,0.3833333,0.1277778,1.62
"5654","268.l.14615.t.7",15519,50,0.667,2012,"IP",1,0,0,0,1.62
"5655","268.l.14615.t.8",15519,50,7,2012,"IP",7,3.86,0.4288889,0.142963,1.62
"5656","268.l.14615.t.9",15519,50,1.333,2012,"IP",2,6.75,0.75,0.25,1.62
"5657","268.l.14615.t.10",15519,50,8.333,2012,"IP",9,2.16,0.24,0.08,1.62
"5658","268.l.14615.t.11",15519,50,NA,2012,"IP",NA,NA,NA,NA,1.62
"5659","268.l.14615.t.1",15520,50,9.667,2012,"IP",10,12.1,1.344444,0.4481481,1.62
"5660","268.l.14615.t.2",15520,50,2.667,2012,"IP",3,10.12,1.124444,0.3748148,1.62
"5661","268.l.14615.t.3",15520,50,NA,2012,"IP",NA,NA,NA,NA,1.62
"5662","268.l.14615.t.4",15520,50,27,2012,"IP",27,2.67,0.2966667,0.09888889,1.62
"5663","268.l.14615.t.5",15520,50,14.333,2012,"IP",15,6.28,0.6977778,0.2325926,1.62
"5664","268.l.14615.t.6",15520,50,1,2012,"IP",1,0,0,0,1.62
"5665","268.l.14615.t.7",15520,50,NA,2012,"IP",NA,NA,NA,NA,1.62
"5666","268.l.14615.t.8",15520,50,17,2012,"IP",17,1.59,0.1766667,0.05888889,1.62
"5667","268.l.14615.t.9",15520,50,17.667,2012,"IP",18,5.6,0.6222222,0.2074074,1.62
"5668","268.l.14615.t.10",15520,50,1.333,2012,"IP",2,0,0,0,1.62
"5669","268.l.14615.t.11",15520,50,3,2012,"IP",3,0,0,0,1.62
"5670","268.l.14615.t.1",15521,50,18.667,2012,"IP",19,3.86,0.4288889,0.142963,1.62
"5671","268.l.14615.t.2",15521,50,4.667,2012,"IP",5,15.43,1.714444,0.5714815,1.62
"5672","268.l.14615.t.3",15521,50,2,2012,"IP",2,0,0,0,1.62
"5673","268.l.14615.t.4",15521,50,6,2012,"IP",6,9,1,0.3333333,1.62
"5674","268.l.14615.t.5",15521,50,2,2012,"IP",2,18,2,0.6666667,1.62
"5675","268.l.14615.t.6",15521,50,4.667,2012,"IP",5,5.79,0.6433333,0.2144444,1.62
"5676","268.l.14615.t.7",15521,50,NA,2012,"IP",12,1.59,0.1766667,0.05888889,1.62
"5677","268.l.14615.t.8",15521,50,7,2012,"IP",7,0,0,0,1.62
"5678","268.l.14615.t.9",15521,50,2.333,2012,"IP",3,0,0,0,1.62
"5679","268.l.14615.t.10",15521,50,9,2012,"IP",9,3,0.3333333,0.1111111,1.62
"5680","268.l.14615.t.11",15521,50,NA,2012,"IP",11,3.27,0.3633333,0.1211111,1.62
"5681","268.l.14615.t.1",15522,50,9,2012,"IP",9,1,0.1111111,0.03703704,1.62
"5682","268.l.14615.t.2",15522,50,0.333,2012,"IP",1,81,9,3,1.62
"5683","268.l.14615.t.3",15522,50,23.667,2012,"IP",24,1.9,0.2111111,0.07037037,1.62
"5684","268.l.14615.t.4",15522,50,2,2012,"IP",2,0,0,0,1.62
"5685","268.l.14615.t.5",15522,50,3,2012,"IP",3,9,1,0.3333333,1.62
"5686","268.l.14615.t.6",15522,50,NA,2012,"IP",13,1.46,0.1622222,0.05407407,1.62
"5687","268.l.14615.t.7",15522,50,NA,2012,"IP",22,6.55,0.7277778,0.2425926,1.62
"5688","268.l.14615.t.8",15522,50,NA,2012,"IP",13,2.19,0.2433333,0.08111111,1.62
"5689","268.l.14615.t.9",15522,50,5,2012,"IP",5,1.8,0.2,0.06666667,1.62
"5690","268.l.14615.t.10",15522,50,NA,2012,"IP",12,3,0.3333333,0.1111111,1.62
"5691","268.l.14615.t.11",15522,50,8.333,2012,"IP",9,6.48,0.72,0.24,1.62
"5692","268.l.14615.t.1",15523,50,1,2012,"IP",1,0,0,0,1.62
"5693","268.l.14615.t.2",15523,50,7.667,2012,"IP",8,2.35,0.2611111,0.08703704,1.62
"5694","268.l.14615.t.3",15523,50,NA,2012,"IP",13,4.26,0.4733333,0.1577778,1.62
"5695","268.l.14615.t.4",15523,50,9,2012,"IP",9,0,0,0,1.62
"5696","268.l.14615.t.5",15523,50,1.333,2012,"IP",2,0,0,0,1.62
"5697","268.l.14615.t.6",15523,50,4.667,2012,"IP",5,11.57,1.285556,0.4285185,1.62
"5698","268.l.14615.t.7",15523,50,7,2012,"IP",7,3.86,0.4288889,0.142963,1.62
"5699","268.l.14615.t.8",15523,50,7,2012,"IP",7,6.43,0.7144444,0.2381481,1.62
"5700","268.l.14615.t.9",15523,50,7,2012,"IP",7,2.57,0.2855556,0.09518519,1.62
"5701","268.l.14615.t.10",15523,50,7.667,2012,"IP",8,1.17,0.13,0.04333333,1.62
"5702","268.l.14615.t.11",15523,50,10,2012,"IP",10,3.6,0.4,0.1333333,1.62
"5703","268.l.14615.t.1",15524,50,1,2012,"IP",1,0,0,0,1.62
"5704","268.l.14615.t.2",15524,50,27,2012,"IP",27,6,0.6666667,0.2222222,1.62
"5705","268.l.14615.t.3",15524,50,8.333,2012,"IP",9,3.24,0.36,0.12,1.62
"5706","268.l.14615.t.4",15524,50,2,2012,"IP",2,0,0,0,1.62
"5707","268.l.14615.t.5",15524,50,NA,2012,"IP",23,7.54,0.8377778,0.2792593,1.62
"5708","268.l.14615.t.6",15524,50,NA,2012,"IP",11,4.09,0.4544444,0.1514815,1.62
"5709","268.l.14615.t.7",15524,50,1.333,2012,"IP",2,13.5,1.5,0.5,1.62
"5710","268.l.14615.t.8",15524,50,4.667,2012,"IP",5,11.57,1.285556,0.4285185,1.62
"5711","268.l.14615.t.9",15524,50,4,2012,"IP",4,2.25,0.25,0.08333333,1.62
"5712","268.l.14615.t.10",15524,50,13.667,2012,"IP",14,6.59,0.7322222,0.2440741,1.62
"5713","268.l.14615.t.11",15524,50,4.667,2012,"IP",5,0,0,0,1.62
"5714","268.l.14615.t.1",15525,50,15,2012,"IP",15,2.4,0.2666667,0.08888889,1.62
"5715","268.l.14615.t.2",15525,50,3,2012,"IP",3,0,0,0,1.62
"5716","268.l.14615.t.3",15525,50,1,2012,"IP",1,0,0,0,1.62
"5717","268.l.14615.t.4",15525,50,NA,2012,"IP",31,3.19,0.3544444,0.1181481,1.62
"5718","268.l.14615.t.5",15525,50,0.667,2012,"IP",1,27,3,1,1.62
"5719","268.l.14615.t.6",15525,50,4,2012,"IP",4,6.75,0.75,0.25,1.62
"5720","268.l.14615.t.7",15525,50,2.667,2012,"IP",3,0,0,0,1.62
"5721","268.l.14615.t.8",15525,50,3,2012,"IP",3,6,0.6666667,0.2222222,1.62
"5722","268.l.14615.t.9",15525,50,NA,2012,"IP",12,1.59,0.1766667,0.05888889,1.62
"5723","268.l.14615.t.10",15525,50,2,2012,"IP",2,0,0,0,1.62
"5724","268.l.14615.t.11",15525,50,1.667,2012,"IP",2,5.4,0.6,0.2,1.62
"5725","268.l.14615.t.1",15526,50,5,2012,"IP",5,9,1,0.3333333,1.62
"5726","268.l.14615.t.2",15526,50,2,2012,"IP",2,0,0,0,1.62
"5727","268.l.14615.t.3",15526,50,2.667,2012,"IP",3,3.38,0.3755556,0.1251852,1.62
"5728","268.l.14615.t.4",15526,50,10,2012,"IP",10,0,0,0,1.62
"5729","268.l.14615.t.5",15526,50,8.333,2012,"IP",9,4.32,0.48,0.16,1.62
"5730","268.l.14615.t.6",15526,50,8.333,2012,"IP",9,2.16,0.24,0.08,1.62
"5731","268.l.14615.t.7",15526,50,7.667,2012,"IP",8,3.52,0.3911111,0.1303704,1.62
"5732","268.l.14615.t.8",15526,50,23.333,2012,"IP",24,3.47,0.3855556,0.1285185,1.62
"5733","268.l.14615.t.9",15526,50,NA,2012,"IP",12,2.31,0.2566667,0.08555556,1.62
"5734","268.l.14615.t.10",15526,50,8.667,2012,"IP",9,6.23,0.6922222,0.2307407,1.62
"5735","268.l.14615.t.11",15526,50,2,2012,"IP",2,4.5,0.5,0.1666667,1.62
"5736","268.l.14615.t.1",15527,50,16.667,2012,"IP",17,8.64,0.96,0.32,1.62
"5737","268.l.14615.t.2",15527,50,1.667,2012,"IP",2,0,0,0,1.62
"5738","268.l.14615.t.3",15527,50,13,2012,"IP",13,1.38,0.1533333,0.05111111,1.62
"5739","268.l.14615.t.4",15527,50,2,2012,"IP",2,4.5,0.5,0.1666667,1.62
"5740","268.l.14615.t.5",15527,50,2.333,2012,"IP",3,0,0,0,1.62
"5741","268.l.14615.t.6",15527,50,8.333,2012,"IP",9,3.24,0.36,0.12,1.62
"5742","268.l.14615.t.7",15527,50,7,2012,"IP",7,0,0,0,1.62
"5743","268.l.14615.t.8",15527,50,2,2012,"IP",2,0,0,0,1.62
"5744","268.l.14615.t.9",15527,50,8.333,2012,"IP",9,2.16,0.24,0.08,1.62
"5745","268.l.14615.t.10",15527,50,9,2012,"IP",9,7,0.7777778,0.2592593,1.62
"5746","268.l.14615.t.11",15527,50,16.333,2012,"IP",17,3.86,0.4288889,0.142963,1.62
"5747","268.l.14615.t.1",15528,50,3,2012,"IP",3,9,1,0.3333333,1.62
"5748","268.l.14615.t.2",15528,50,9.333,2012,"IP",10,1.93,0.2144444,0.07148148,1.62
"5749","268.l.14615.t.3",15528,50,20,2012,"IP",20,2.7,0.3,0.1,1.62
"5750","268.l.14615.t.4",15528,50,9,2012,"IP",9,0,0,0,1.62
"5751","268.l.14615.t.5",15528,50,2,2012,"IP",2,4.5,0.5,0.1666667,1.62
"5752","268.l.14615.t.6",15528,50,15.333,2012,"IP",16,4.11,0.4566667,0.1522222,1.62
"5753","268.l.14615.t.7",15528,50,20.667,2012,"IP",21,4.79,0.5322222,0.1774074,1.62
"5754","268.l.14615.t.8",15528,50,14.667,2012,"IP",15,5.52,0.6133333,0.2044444,1.62
"5755","268.l.14615.t.9",15528,50,20,2012,"IP",20,4.05,0.45,0.15,1.62
"5756","268.l.14615.t.10",15528,50,5,2012,"IP",5,10.8,1.2,0.4,1.62
"5757","268.l.14615.t.11",15528,50,7.333,2012,"IP",8,3.68,0.4088889,0.1362963,1.62
"5758","268.l.14615.t.1",15529,50,1.667,2012,"IP",2,0,0,0,1.62
"5759","268.l.14615.t.2",15529,50,16.667,2012,"IP",17,7.02,0.78,0.26,1.62
"5760","268.l.14615.t.3",15529,50,13,2012,"IP",13,9.69,1.076667,0.3588889,1.62
"5761","268.l.14615.t.4",15529,50,4.667,2012,"IP",5,5.79,0.6433333,0.2144444,1.62
"5762","268.l.14615.t.5",15529,50,29.667,2012,"IP",30,1.82,0.2022222,0.06740741,1.62
"5763","268.l.14615.t.6",15529,50,2,2012,"IP",2,4.5,0.5,0.1666667,1.62
"5764","268.l.14615.t.7",15529,50,NA,2012,"IP",12,0.79,0.08777778,0.02925926,1.62
"5765","268.l.14615.t.8",15529,50,5.333,2012,"IP",6,5.06,0.5622222,0.1874074,1.62
"5766","268.l.14615.t.9",15529,50,2.667,2012,"IP",3,0,0,0,1.62
"5767","268.l.14615.t.10",15529,50,16,2012,"IP",16,2.81,0.3122222,0.1040741,1.62
"5768","268.l.14615.t.11",15529,50,10.333,2012,"IP",11,2.61,0.29,0.09666667,1.62
"5769","268.l.14615.t.1",15530,50,NA,2012,"IP",NA,NA,NA,NA,1.62
"5770","268.l.14615.t.2",15530,50,NA,2012,"IP",NA,NA,NA,NA,1.62
"5771","268.l.14615.t.3",15530,50,NA,2012,"IP",NA,NA,NA,NA,1.62
"5772","268.l.14615.t.4",15530,50,NA,2012,"IP",NA,NA,NA,NA,1.62
"5773","268.l.14615.t.5",15530,50,NA,2012,"IP",NA,NA,NA,NA,1.62
"5774","268.l.14615.t.6",15530,50,NA,2012,"IP",NA,NA,NA,NA,1.62
"5775","268.l.14615.t.7",15530,50,NA,2012,"IP",NA,NA,NA,NA,1.62
"5776","268.l.14615.t.8",15530,50,NA,2012,"IP",NA,NA,NA,NA,1.62
"5777","268.l.14615.t.9",15530,50,NA,2012,"IP",NA,NA,NA,NA,1.62
"5778","268.l.14615.t.10",15530,50,NA,2012,"IP",NA,NA,NA,NA,1.62
"5779","268.l.14615.t.11",15530,50,NA,2012,"IP",NA,NA,NA,NA,1.62
"5780","268.l.14615.t.1",15531,50,NA,2012,"IP",NA,NA,NA,NA,1.62
"5781","268.l.14615.t.2",15531,50,NA,2012,"IP",NA,NA,NA,NA,1.62
"5782","268.l.14615.t.3",15531,50,NA,2012,"IP",NA,NA,NA,NA,1.62
"5783","268.l.14615.t.4",15531,50,NA,2012,"IP",NA,NA,NA,NA,1.62
"5784","268.l.14615.t.5",15531,50,NA,2012,"IP",NA,NA,NA,NA,1.62
"5785","268.l.14615.t.6",15531,50,NA,2012,"IP",NA,NA,NA,NA,1.62
"5786","268.l.14615.t.7",15531,50,NA,2012,"IP",NA,NA,NA,NA,1.62
"5787","268.l.14615.t.8",15531,50,NA,2012,"IP",NA,NA,NA,NA,1.62
"5788","268.l.14615.t.9",15531,50,NA,2012,"IP",NA,NA,NA,NA,1.62
"5789","268.l.14615.t.10",15531,50,NA,2012,"IP",NA,NA,NA,NA,1.62
"5790","268.l.14615.t.11",15531,50,NA,2012,"IP",NA,NA,NA,NA,1.62
"5791","268.l.14615.t.1",15532,50,NA,2012,"IP",NA,NA,NA,NA,1.62
"5792","268.l.14615.t.2",15532,50,NA,2012,"IP",NA,NA,NA,NA,1.62
"5793","268.l.14615.t.3",15532,50,NA,2012,"IP",NA,NA,NA,NA,1.62
"5794","268.l.14615.t.4",15532,50,NA,2012,"IP",NA,NA,NA,NA,1.62
"5795","268.l.14615.t.5",15532,50,NA,2012,"IP",NA,NA,NA,NA,1.62
"5796","268.l.14615.t.6",15532,50,NA,2012,"IP",NA,NA,NA,NA,1.62
"5797","268.l.14615.t.7",15532,50,NA,2012,"IP",NA,NA,NA,NA,1.62
"5798","268.l.14615.t.8",15532,50,NA,2012,"IP",NA,NA,NA,NA,1.62
"5799","268.l.14615.t.9",15532,50,NA,2012,"IP",NA,NA,NA,NA,1.62
"5800","268.l.14615.t.10",15532,50,NA,2012,"IP",NA,NA,NA,NA,1.62
"5801","268.l.14615.t.11",15532,50,NA,2012,"IP",NA,NA,NA,NA,1.62
"5802","268.l.14615.t.1",15533,50,NA,2012,"IP",NA,NA,NA,NA,1.62
"5803","268.l.14615.t.2",15533,50,NA,2012,"IP",NA,NA,NA,NA,1.62
"5804","268.l.14615.t.3",15533,50,NA,2012,"IP",NA,NA,NA,NA,1.62
"5805","268.l.14615.t.4",15533,50,NA,2012,"IP",NA,NA,NA,NA,1.62
"5806","268.l.14615.t.5",15533,50,NA,2012,"IP",NA,NA,NA,NA,1.62
"5807","268.l.14615.t.6",15533,50,NA,2012,"IP",NA,NA,NA,NA,1.62
"5808","268.l.14615.t.7",15533,50,NA,2012,"IP",NA,NA,NA,NA,1.62
"5809","268.l.14615.t.8",15533,50,NA,2012,"IP",NA,NA,NA,NA,1.62
"5810","268.l.14615.t.9",15533,50,NA,2012,"IP",NA,NA,NA,NA,1.62
"5811","268.l.14615.t.10",15533,50,NA,2012,"IP",NA,NA,NA,NA,1.62
"5812","268.l.14615.t.11",15533,50,NA,2012,"IP",NA,NA,NA,NA,1.62
"5813","268.l.14615.t.1",15534,50,NA,2012,"IP",21,4.29,0.4766667,0.1588889,1.62
"5814","268.l.14615.t.2",15534,50,2,2012,"IP",2,4.5,0.5,0.1666667,1.62
"5815","268.l.14615.t.3",15534,50,13.667,2012,"IP",14,7.24,0.8044444,0.2681481,1.62
"5816","268.l.14615.t.4",15534,50,13,2012,"IP",13,11.08,1.231111,0.4103704,1.62
"5817","268.l.14615.t.5",15534,50,14.333,2012,"IP",15,0.63,0.07,0.02333333,1.62
"5818","268.l.14615.t.6",15534,50,15,2012,"IP",15,2.4,0.2666667,0.08888889,1.62
"5819","268.l.14615.t.7",15534,50,NA,2012,"IP",13,4.38,0.4866667,0.1622222,1.62
"5820","268.l.14615.t.8",15534,50,7,2012,"IP",7,6.43,0.7144444,0.2381481,1.62
"5821","268.l.14615.t.9",15534,50,14.667,2012,"IP",15,6.14,0.6822222,0.2274074,1.62
"5822","268.l.14615.t.10",15534,50,9.333,2012,"IP",10,5.79,0.6433333,0.2144444,1.62
"5823","268.l.14615.t.11",15534,50,9,2012,"IP",9,3,0.3333333,0.1111111,1.62
"5824","268.l.14615.t.1",15535,50,1,2012,"IP",1,9,1,0.3333333,1.62
"5825","268.l.14615.t.2",15535,50,16,2012,"IP",16,1.69,0.1877778,0.06259259,1.62
"5826","268.l.14615.t.3",15535,50,1,2012,"IP",1,9,1,0.3333333,1.62
"5827","268.l.14615.t.4",15535,50,9.667,2012,"IP",10,1.86,0.2066667,0.06888889,1.62
"5828","268.l.14615.t.5",15535,50,NA,2012,"IP",12,0.77,0.08555556,0.02851852,1.62
"5829","268.l.14615.t.6",15535,50,8,2012,"IP",8,4.5,0.5,0.1666667,1.62
"5830","268.l.14615.t.7",15535,50,7,2012,"IP",7,2.57,0.2855556,0.09518519,1.62
"5831","268.l.14615.t.8",15535,50,10.667,2012,"IP",11,5.06,0.5622222,0.1874074,1.62
"5832","268.l.14615.t.9",15535,50,NA,2012,"IP",11,9,1,0.3333333,1.62
"5833","268.l.14615.t.10",15535,50,8.667,2012,"IP",9,7.27,0.8077778,0.2692593,1.62
"5834","268.l.14615.t.11",15535,50,23.667,2012,"IP",24,5.32,0.5911111,0.197037,1.62
"5835","268.l.14615.t.1",15536,50,14,2012,"IP",14,3.86,0.4288889,0.142963,1.62
"5836","268.l.14615.t.2",15536,50,20.667,2012,"IP",21,3.05,0.3388889,0.112963,1.62
"5837","268.l.14615.t.3",15536,50,14,2012,"IP",14,3.21,0.3566667,0.1188889,1.62
"5838","268.l.14615.t.4",15536,50,17.667,2012,"IP",18,2.55,0.2833333,0.09444444,1.62
"5839","268.l.14615.t.5",15536,50,14.333,2012,"IP",15,3.14,0.3488889,0.1162963,1.62
"5840","268.l.14615.t.6",15536,50,14,2012,"IP",14,3.86,0.4288889,0.142963,1.62
"5841","268.l.14615.t.7",15536,50,2,2012,"IP",2,0,0,0,1.62
"5842","268.l.14615.t.8",15536,50,10,2012,"IP",10,0,0,0,1.62
"5843","268.l.14615.t.9",15536,50,1,2012,"IP",1,9,1,0.3333333,1.62
